id,user_id,action,timestamp,resource,ip_address,data_size,is_anomaly,anomaly_type
c73659eb-bf23-4f5c-b53c-dca8352db89a,user_6,LOGIN,2025-03-19 09:30:29.605213,LAMBDA_FUNCTION,161.42.255.43,83968,False,
1e65dd0a-5caa-4b31-bfb0-89cca78b14eb,user_10,READ,2025-03-19 09:31:49.463895,DYNAMODB_TABLE,40.48.42.213,49152,False,
fe90c18d-38d8-459e-99cb-111217ec45ab,user_17,WRITE,2025-03-19 09:32:18.518774,RDS_DATABASE,206.186.157.173,19456,False,
14e5b99a-12fd-4ee0-810a-734a015fb403,user_18,LOGIN,2025-03-19 09:33:36.117189,EC2_INSTANCE,211.150.128.102,45056,False,
b79e218e-7c4f-4b3c-aeaa-876cc336b2f9,user_5,LOGIN,2025-03-19 09:33:55.771009,S3_BUCKET,136.54.200.208,6144,False,
de790e68-3437-4ec0-bc8e-e8146ea890fc,user_11,READ,2025-03-19 09:34:46.915977,EC2_INSTANCE,26.126.105.167,75776,False,
0f23a36f-baa3-472f-84af-287849f775c0,user_15,DOWNLOAD,2025-03-19 09:36:42.800957,EC2_INSTANCE,73.58.84.61,7168,False,
bc3a827b-4af7-4239-a418-a8fb6b2e6ce6,user_20,DOWNLOAD,2025-03-19 09:42:24.118657,S3_BUCKET,72.67.100.176,25600,False,
5dfecca8-7702-4c79-ad8c-c916c51e09b7,user_19,UPLOAD,2025-03-19 09:43:19.045756,EC2_INSTANCE,133.198.243.99,12288,False,
5a78ddd8-ce6e-415a-9e5c-e126c7b85892,user_11,READ,2025-03-19 09:45:51.577053,LAMBDA_FUNCTION,26.126.105.167,29696,False,
6d4d5d83-144a-4681-be12-c05e0353fca6,user_11,UPDATE,2025-03-19 09:55:38.074657,DYNAMODB_TABLE,34.247.187.208,51200,False,
0b476408-a5c9-4e36-8f70-47adf899ef55,user_13,WRITE,2025-03-19 09:56:52.417016,IAM_ROLE,250.108.136.29,65536,False,
103a742a-7f73-45d1-a48d-8e6ff0f75823,user_4,UPDATE,2025-03-19 09:58:16.917322,S3_BUCKET,64.165.69.145,19456,False,
a1242e41-311a-4335-94d9-ff597c92fc1a,user_5,UPLOAD,2025-03-19 10:02:32.704685,DYNAMODB_TABLE,195.10.144.237,9216,False,
d3474a9b-3254-43f5-9f88-d498be73bf99,user_18,DOWNLOAD,2025-03-19 10:05:02.706244,CLOUDWATCH_LOG,211.150.128.102,15360,False,
cbb81935-4aef-43ea-9d8d-10ecb923c9ce,user_16,UPDATE,2025-03-19 10:09:14.769610,RDS_DATABASE,31.58.85.35,76800,False,
d5e3812f-9cc1-4b48-b682-7c2dd8f973fe,user_2,DELETE,2025-03-19 10:10:02.379112,IAM_ROLE,194.56.16.115,3072,False,
8a3189e7-7ff6-42d9-b0ce-130e72249171,user_20,UPLOAD,2025-03-19 10:10:17.304705,CLOUDWATCH_LOG,72.67.100.176,89088,False,
938fe97f-193f-4555-a9e3-054cca6ca276,user_14,WRITE,2025-03-19 10:12:54.333953,LAMBDA_FUNCTION,60.112.105.159,50176,False,
bc5862b5-b730-4464-a220-6540a64e62e4,user_18,UPLOAD,2025-03-19 10:24:58.587451,DYNAMODB_TABLE,211.150.128.102,25600,False,
cd96f5c6-cd1d-40be-846f-488f4bb66390,user_14,DOWNLOAD,2025-03-19 10:28:05.188426,RDS_DATABASE,205.17.231.187,90112,False,
8c7c8b94-fa09-4584-a786-7ab3a4102f1e,user_4,LOGIN,2025-03-19 10:29:47.078130,RDS_DATABASE,144.159.178.97,99328,False,
eec7da92-175a-43f2-a7e0-93d8fee213ba,user_9,LOGIN,2025-03-19 10:38:39.445145,IAM_ROLE,250.112.145.120,21504,False,
cb629073-f9b5-4816-8f88-324617348713,user_1,DOWNLOAD,2025-03-19 10:44:11.018309,LAMBDA_FUNCTION,109.231.156.139,36864,False,
a7490ad6-a638-4180-bc11-5b07513fee9e,user_17,DELETE,2025-03-19 10:45:52.051423,IAM_ROLE,49.71.165.53,48128,False,
f2119bf3-83f2-41a4-afd0-c499fb7dc652,user_2,WRITE,2025-03-19 10:48:59.931116,EC2_INSTANCE,194.56.16.115,44032,False,
f69b0ef4-1fb9-4d76-95f7-f99fc759693f,user_11,UPLOAD,2025-03-19 10:50:05.025532,LAMBDA_FUNCTION,34.247.187.208,79872,False,
941af99d-6487-477a-bb70-ac8830d14fbb,user_6,DOWNLOAD,2025-03-19 10:53:16.660762,CLOUDWATCH_LOG,161.42.255.43,1553408,True,large_data
f1f139ef-f99c-4bce-a4b4-b14bc2ab7c9d,user_12,DELETE,2025-03-19 10:56:43.695015,IAM_ROLE,51.159.116.190,74752,False,
347a707a-2005-4f75-a14b-3a8af4f55eaf,user_8,DELETE,2025-03-19 10:58:41.235633,IAM_ROLE,67.10.9.70,79872,False,
eebd920f-169c-4a80-b46b-8e77d5981a72,user_13,LOGIN,2025-03-19 10:59:21.274474,DYNAMODB_TABLE,250.108.136.29,92160,False,
14d57627-d5cf-4c76-92a3-e531bc107271,user_10,UPLOAD,2025-03-19 11:01:11.986197,DYNAMODB_TABLE,40.48.42.213,58368,False,
93f2a862-3e4c-4960-961a-8dffa8b705a1,user_10,UPDATE,2025-03-19 11:01:13.266119,EC2_INSTANCE,40.48.42.213,15360,False,
ccf11f5e-844b-4dae-8c78-b9a7b4315613,user_10,WRITE,2025-03-19 11:05:01.425170,IAM_ROLE,40.48.42.213,98304,False,
53b1a0f3-6ed9-4900-bb64-8360b75e35df,user_18,LOGIN,2025-03-19 11:05:12.842235,DYNAMODB_TABLE,211.150.128.102,101376,False,
80bc0fdd-a836-4c4f-becd-9a1e36c0596b,user_6,UPDATE,2025-03-19 11:07:31.767289,S3_BUCKET,161.42.255.43,54272,False,
773aebfe-11c7-4dfa-9f78-3da0655a17ca,user_4,READ,2025-03-19 11:07:43.318027,LAMBDA_FUNCTION,211.50.115.158,9216,False,
669e4190-a613-430c-a77e-15c82916c084,user_5,DOWNLOAD,2025-03-19 11:07:54.541352,S3_BUCKET,136.54.200.208,16384,False,
adf74f93-5424-4a91-8fea-fec56ccaeb4c,user_1,DOWNLOAD,2025-03-19 11:08:23.415121,S3_BUCKET,109.231.156.139,71680,False,
8dc4dc25-2080-49b8-b6ab-363562e8c06e,user_3,UPLOAD,2025-03-19 11:09:47.081877,LAMBDA_FUNCTION,123.204.235.212,92160,False,
3747d0bd-c769-4fbc-9a85-d0e0cb222671,user_5,LOGIN,2025-03-19 11:12:47.550296,LAMBDA_FUNCTION,195.10.144.237,92160,False,
5f52627b-428f-4469-bda5-382a1926f928,user_17,LOGIN,2025-03-19 11:13:27.081742,CLOUDWATCH_LOG,49.71.165.53,69632,False,
e1bc7890-600a-41aa-9807-486444e54381,user_20,UPDATE,2025-03-19 11:13:35.443709,DYNAMODB_TABLE,72.67.100.176,11264,False,
8a7c6c1e-4c71-4842-bac5-9fddbac33ec6,user_7,DELETE,2025-03-19 11:15:47.082926,S3_BUCKET,182.62.170.99,4096,False,
3dadc8f6-2a81-41f9-a5f4-14523015e305,user_9,LOGIN,2025-03-19 11:16:53.025093,IAM_ROLE,250.112.145.120,56320,False,
035c8205-277d-4427-a0fc-b22d82e71a65,user_17,DELETE,2025-03-19 11:17:45.526440,LAMBDA_FUNCTION,206.186.157.173,94208,False,
b49626ec-462d-4748-9fef-26536dc6d515,user_1,UPLOAD,2025-03-19 11:18:26.941612,LAMBDA_FUNCTION,109.231.156.139,49152,False,
538424f1-b2c2-4237-9310-f48c5b1d2681,user_9,UPLOAD,2025-03-19 11:26:23.421838,EC2_INSTANCE,250.112.145.120,1024,False,
5b1ee1d9-56ec-47ae-a331-edf990de23b4,user_17,UPDATE,2025-03-19 11:36:31.739258,LAMBDA_FUNCTION,206.186.157.173,92160,False,
666302c3-7621-4a57-ad3d-feb823a80076,user_11,READ,2025-03-19 11:38:47.289897,EC2_INSTANCE,26.126.105.167,97280,False,
81c62a36-e5b0-41e7-aff8-faa87f4e2022,user_12,WRITE,2025-03-19 11:42:09.449961,RDS_DATABASE,172.179.136.95,75776,False,
6bd107bc-e6ad-4c70-9791-4b055bc3159a,user_9,WRITE,2025-03-19 11:42:29.591570,IAM_ROLE,191.211.186.92,21504,False,
306bbc89-69f2-4ff3-8ef5-fe95bdf75b38,user_20,DOWNLOAD,2025-03-19 11:53:08.286625,EC2_INSTANCE,72.67.100.176,98304,False,
f057873e-66b5-406e-b976-7fd4c1b9ed06,user_9,DELETE,2025-03-19 11:55:39.389107,S3_BUCKET,191.211.186.92,64512,False,
235e7f80-9c5a-459e-9cb4-f10053e437d4,user_7,UPLOAD,2025-03-19 11:56:32.279171,LAMBDA_FUNCTION,212.140.45.213,65536,False,
802550b0-bf13-4546-b83c-b1afa2d28903,user_15,UPDATE,2025-03-19 11:56:33.729030,LAMBDA_FUNCTION,73.58.84.61,82944,False,
2a567395-13b6-4294-ac31-d89b9a3e5fa4,user_2,DOWNLOAD,2025-03-19 12:01:55.977824,S3_BUCKET,194.56.16.115,38912,False,
293eed15-a788-4566-a397-66a4e5ad31c8,user_9,WRITE,2025-03-19 12:02:02.482425,IAM_ROLE,191.211.186.92,2048,False,
a461ed22-f27a-45d5-9467-729e54f48383,user_4,UPDATE,2025-03-19 12:03:12.183092,EC2_INSTANCE,211.50.115.158,91136,False,
733f39a5-238d-4b72-b908-d6dcc6bf1397,user_18,DOWNLOAD,2025-03-19 12:15:57.957556,IAM_ROLE,211.150.128.102,68608,False,
b5a4c1a9-29c6-4db0-b885-f5c12507f65b,user_17,DOWNLOAD,2025-03-19 12:17:41.376394,CLOUDWATCH_LOG,49.71.165.53,54272,False,
b2ed4a1a-a476-428f-b09e-8f71c6b68246,user_16,DOWNLOAD,2025-03-19 12:19:51.542397,CLOUDWATCH_LOG,40.200.199.125,97280,False,
0a702433-3df7-46b8-b572-51fc392e7ae1,user_3,DOWNLOAD,2025-03-19 12:21:26.652378,CLOUDWATCH_LOG,226.250.103.84,41984,False,
cfa23bc5-f903-41c2-a32f-614081eac2d5,user_8,UPDATE,2025-03-19 12:23:11.986961,EC2_INSTANCE,18.135.156.84,55296,False,
5c77ed48-0d4b-4d8d-9f1c-5e4c23c3cca1,user_13,READ,2025-03-19 12:24:25.903126,IAM_ROLE,240.5.220.174,30720,False,
7c3c253c-dd5a-4122-bea5-81fe11ecb134,user_12,DOWNLOAD,2025-03-19 12:34:10.625560,LAMBDA_FUNCTION,172.179.136.95,51200,False,
11acecb0-a91d-4c10-a5ca-4d5a84cc4dce,user_9,UPLOAD,2025-03-19 12:41:36.534566,LAMBDA_FUNCTION,191.211.186.92,29696,False,
4c783f9c-abf9-45db-8d8a-6eb782298d6f,user_14,READ,2025-03-19 12:47:10.624416,CLOUDWATCH_LOG,205.17.231.187,97280,False,
f016df34-19f9-4cdc-8ee5-b413ac5c3184,user_5,WRITE,2025-03-19 12:50:04.188600,IAM_ROLE,195.10.144.237,90112,False,
6968431c-33cb-4770-9030-ab87f847c4c5,user_11,UPDATE,2025-03-19 12:51:07.792477,EC2_INSTANCE,34.247.187.208,23552,False,
2e0c2b31-7b7a-44f1-870c-2dd1e33e3b56,user_17,DOWNLOAD,2025-03-19 12:51:41.802924,RDS_DATABASE,206.186.157.173,77824,False,
dbc8607c-589d-464a-b73f-2bf2b3ba8436,user_16,DOWNLOAD,2025-03-19 12:55:51.210508,LAMBDA_FUNCTION,40.200.199.125,66560,False,
f0aee1ce-f3e4-4887-9ad2-4ab6ff9fd689,user_18,UPLOAD,2025-03-19 12:56:05.226361,LAMBDA_FUNCTION,211.150.128.102,102400,False,
77db81cb-eadb-4eee-aaa7-d7bbfdcbf2ac,user_19,DOWNLOAD,2025-03-19 12:59:06.711907,RDS_DATABASE,133.198.243.99,43008,False,
25aac722-d5bb-4b86-b0fd-bd583b9b88c9,user_4,DOWNLOAD,2025-03-19 12:59:52.889786,CLOUDWATCH_LOG,211.50.115.158,59392,False,
4eb5c515-d43c-468a-a65e-c1bec87d3320,user_8,DOWNLOAD,2025-03-19 12:59:54.742742,S3_BUCKET,18.135.156.84,12288,False,
99eac30e-bebe-4ad2-b317-dd0cb1a65060,user_12,DELETE,2025-03-19 13:01:43.051009,DYNAMODB_TABLE,3.68.76.26,101376,False,
c4c6e4fc-84de-4a67-b9c7-9b758e0bfb30,user_9,DELETE,2025-03-19 13:02:20.968302,LAMBDA_FUNCTION,191.211.186.92,102400,False,
02b5cf1f-bd1b-4824-8d9d-ccd3f5bd5c01,user_10,UPDATE,2025-03-19 13:02:43.069992,LAMBDA_FUNCTION,40.48.42.213,856064,True,large_data
b81dfce6-4964-412d-a220-2d800c85ee78,user_12,UPLOAD,2025-03-19 13:02:59.718238,DYNAMODB_TABLE,172.179.136.95,52224,False,
7bc4069e-cf28-45b5-8e98-59acc2852cfe,user_3,LOGIN,2025-03-19 13:05:02.859048,EC2_INSTANCE,102.236.119.207,36864,False,
2dc1b938-7870-412a-94cb-cb3f3c9269b3,user_19,LOGIN,2025-03-19 13:05:27.669498,CLOUDWATCH_LOG,133.198.243.99,40960,False,
0872d5a6-14c4-4ad3-8de3-744872014d28,user_15,UPLOAD,2025-03-19 13:08:40.776640,CLOUDWATCH_LOG,73.58.84.61,65536,False,
47a32585-c76a-40c2-93e2-b4bc8a689de5,user_16,WRITE,2025-03-19 13:10:27.480850,CLOUDWATCH_LOG,77.60.74.225,86016,False,
7f10c27b-b8e3-4e1a-85f0-50a466d8d0f1,user_15,DELETE,2025-03-19 13:14:53.273987,EC2_INSTANCE,73.58.84.61,91136,False,
f4d9daa5-44b3-465c-a9b5-a9b9ef7bbf4a,user_17,DELETE,2025-03-19 13:15:34.646995,IAM_ROLE,49.71.165.53,92160,False,
6b13ea02-f856-4a3f-aa75-e7baa129df31,user_4,DELETE,2025-03-19 13:17:29.427390,EC2_INSTANCE,211.50.115.158,6144,False,
8d702970-bc33-46b2-a6b6-578b8684bf1b,user_11,LOGIN,2025-03-19 13:19:15.156557,RDS_DATABASE,10.163.151.10,38912,False,
3f23206b-40e2-41e1-9efd-2362372c7fae,user_3,LOGIN,2025-03-19 13:19:58.045774,LAMBDA_FUNCTION,123.204.235.212,5120,False,
c471658d-cb8f-4f6d-8f5d-1ef442bf2d90,user_7,UPDATE,2025-03-19 13:20:58.360590,EC2_INSTANCE,182.62.170.99,23552,False,
02840756-f5ae-40cb-8df4-e4db43c4975d,user_6,UPLOAD,2025-03-19 13:22:37.488886,S3_BUCKET,161.42.255.43,80896,False,
0a1edc26-85fb-40cf-a17f-8f695948854d,user_20,UPLOAD,2025-03-19 13:22:48.730691,RDS_DATABASE,72.67.100.176,64512,False,
9364184a-ff8e-4106-994b-a7a588827bd9,user_3,DOWNLOAD,2025-03-19 13:23:23.377894,CLOUDWATCH_LOG,123.204.235.212,98304,False,
e420d43e-8710-40c2-a78a-bf9ae0b5fa7c,user_16,DELETE,2025-03-19 13:24:28.523166,EC2_INSTANCE,31.58.85.35,65536,False,
8077106e-2e2a-41bb-89de-d60a508ca684,user_5,WRITE,2025-03-19 13:25:49.862357,S3_BUCKET,195.10.144.237,2048,False,
93baa66f-dbce-4ffc-be89-74e907588f2b,user_9,DELETE,2025-03-19 13:28:11.118480,EC2_INSTANCE,250.112.145.120,33792,False,
41934f24-ebe5-4696-aff2-39aa9a4ebe34,user_13,UPLOAD,2025-03-19 13:31:12.976214,DYNAMODB_TABLE,240.5.220.174,10240,False,
1fa19c8e-8a86-4f27-ba90-7031c631f57f,user_19,DELETE,2025-03-19 13:31:19.776679,DYNAMODB_TABLE,133.198.243.99,9216,False,
12853802-0bf1-4cf2-8abc-3bc9219a1bdf,user_5,READ,2025-03-19 13:32:16.435274,LAMBDA_FUNCTION,136.54.200.208,27648,False,
188fc9ca-a67c-4846-acb5-83a1a3803478,user_8,UPLOAD,2025-03-19 13:33:15.951053,EC2_INSTANCE,67.10.9.70,69632,False,
02b53d33-b673-4098-a8f8-742c401c3b02,user_19,READ,2025-03-19 13:36:07.799395,LAMBDA_FUNCTION,133.198.243.99,16384,False,
62677355-e8b3-4e1e-af31-009b58e933e7,user_8,WRITE,2025-03-19 13:37:40.047226,CLOUDWATCH_LOG,18.135.156.84,12288,False,
5d7de9ed-c73c-4dcb-926f-20ef34c6f0b5,user_7,WRITE,2025-03-19 13:38:26.190813,S3_BUCKET,212.140.45.213,92160,False,
e1596a06-5ba2-482c-a859-6c71ed74e7c9,user_19,UPLOAD,2025-03-19 13:38:36.041365,DYNAMODB_TABLE,133.198.243.99,5120,False,
e97b208c-5f1e-475a-8f0a-637bad495779,user_5,LOGIN,2025-03-19 13:40:40.671666,IAM_ROLE,195.10.144.237,2048,False,
3fcba468-d859-4be6-a22a-7c8e30ba3d0a,user_10,UPLOAD,2025-03-19 13:41:49.540293,IAM_ROLE,40.48.42.213,77824,False,
a3db32f3-6e21-4e8c-a382-da3cd1a79417,user_5,WRITE,2025-03-19 13:43:34.591479,S3_BUCKET,195.10.144.237,71680,False,
fc60c439-4eea-44c5-b4e9-a7594aeb442a,user_18,UPLOAD,2025-03-19 13:44:47.030476,DYNAMODB_TABLE,211.150.128.102,12288,False,
65f5bfc9-9ef6-472f-ad4c-426e9ea43951,user_1,LOGIN,2025-03-19 13:46:16.856786,IAM_ROLE,109.231.156.139,25600,False,
cb459d4a-29ec-4d96-a8cb-feb399636491,user_2,WRITE,2025-03-19 13:49:30.082136,IAM_ROLE,194.56.16.115,56320,False,
de8d7ac4-7ad8-4d30-9ab9-d73aad5b7acb,user_20,WRITE,2025-03-19 13:52:13.429309,DYNAMODB_TABLE,72.67.100.176,26624,False,
d37e8041-0b8a-4147-a795-bfb3919d5eb1,user_20,LOGIN,2025-03-19 13:53:51.074432,DYNAMODB_TABLE,72.67.100.176,73728,False,
3370ec28-bf24-48ba-b5df-9030ee8722cb,user_8,UPDATE,2025-03-19 14:05:33.074979,DYNAMODB_TABLE,18.135.156.84,32768,False,
7f49aa2b-46d8-4fee-a8fd-8884217e9ab9,user_3,UPDATE,2025-03-19 14:06:50.936511,LAMBDA_FUNCTION,102.236.119.207,86016,False,
9aa3aa2b-1850-4d3f-b268-3f37a35c6470,user_3,READ,2025-03-19 14:07:05.527247,IAM_ROLE,226.250.103.84,90112,False,
305a312e-dd93-4e94-8139-1b0fcbd3d6ba,user_19,UPDATE,2025-03-19 14:07:58.152285,EC2_INSTANCE,133.198.243.99,24576,False,
6ae9987c-a278-4bfe-adc0-a17f0a3068c9,user_5,DOWNLOAD,2025-03-19 14:09:30.552414,RDS_DATABASE,136.54.200.208,36864,False,
67de0164-117e-4771-aeae-7d6d5ef9af01,user_9,WRITE,2025-03-19 14:14:52.979294,S3_BUCKET,191.211.186.92,43008,False,
85706769-75b2-4e91-b343-7db11dfe6c35,user_13,READ,2025-03-19 14:15:59.824669,IAM_ROLE,250.108.136.29,73728,False,
5cfb4be5-e51e-4dfe-87ca-8abc7c5359ad,user_16,UPLOAD,2025-03-19 14:18:41.364981,CLOUDWATCH_LOG,31.58.85.35,26624,False,
6471ad99-0512-46ff-ab40-db9315acec0d,user_6,READ,2025-03-19 14:21:29.906958,RDS_DATABASE,161.42.255.43,11264,False,
c535c8f3-3787-44a1-a642-af8ed110a8cd,user_13,DOWNLOAD,2025-03-19 14:26:04.125128,IAM_ROLE,250.108.136.29,27648,False,
515e1fe2-35a1-4b87-a53c-7ddc30bbc314,user_16,DOWNLOAD,2025-03-19 14:27:26.635062,IAM_ROLE,77.60.74.225,24576,False,
ee7456a5-310c-430f-b018-743349b33294,user_3,UPDATE,2025-03-19 14:33:22.231346,LAMBDA_FUNCTION,123.204.235.212,13312,False,
a9c95db3-dec0-490c-b199-db795edb6296,user_4,WRITE,2025-03-19 14:37:20.465734,S3_BUCKET,211.50.115.158,53248,False,
134bc4cd-0551-4165-97be-441961690669,user_13,DOWNLOAD,2025-03-19 14:37:50.880487,LAMBDA_FUNCTION,250.108.136.29,44032,False,
c94406f4-bb6e-4067-b803-e12371e4c627,user_5,DELETE,2025-03-19 14:39:20.949856,S3_BUCKET,195.10.144.237,40960,False,
14fbbb7f-a409-4245-956b-77676896aebb,user_19,READ,2025-03-19 14:42:29.852702,RDS_DATABASE,133.198.243.99,100352,False,
78e556a5-98c0-4864-986e-9ace97e739ae,user_16,LOGIN,2025-03-19 14:43:41.961432,DYNAMODB_TABLE,40.200.199.125,26624,False,
dcd2f076-c750-44a3-87bc-de99fb7f0866,user_15,LOGIN,2025-03-19 14:44:05.547223,IAM_ROLE,73.58.84.61,75776,False,
c2cfc678-7a5e-4017-a48d-053dd7256575,user_1,WRITE,2025-03-19 14:44:13.482347,IAM_ROLE,109.231.156.139,31744,False,
d78ac121-37e6-4c8e-91da-e653fbde6af1,user_3,DELETE,2025-03-19 14:44:15.492999,LAMBDA_FUNCTION,123.204.235.212,26624,False,
4fd4cd94-ab81-4913-9a78-7b2600b7aa54,user_15,UPLOAD,2025-03-19 14:44:27.338243,EC2_INSTANCE,73.58.84.61,73728,False,
cd00df4f-8dcc-4654-a694-3504b82ec580,user_19,WRITE,2025-03-19 14:46:36.345280,CLOUDWATCH_LOG,133.198.243.99,89088,False,
d715daa2-fe8f-4830-b369-597ae7db7fd9,user_14,LOGIN,2025-03-19 14:47:08.820046,EC2_INSTANCE,60.112.105.159,26624,False,
f1ef2320-083e-464f-bfd3-2191477e5778,user_3,DOWNLOAD,2025-03-19 14:51:44.877237,EC2_INSTANCE,102.236.119.207,93184,False,
f9ab941e-ae31-400e-a511-b1e602e3a07e,user_19,UPDATE,2025-03-19 14:52:57.765577,IAM_ROLE,133.198.243.99,5120,False,
9d42f411-c8fc-48cb-9277-98bb2784c89c,user_14,READ,2025-03-19 14:54:13.723158,CLOUDWATCH_LOG,205.17.231.187,46080,False,
b24a373b-d32a-48fd-8228-b4fe89c947f4,user_12,DOWNLOAD,2025-03-19 14:55:25.910667,S3_BUCKET,3.68.76.26,61440,False,
576ab6af-b9dd-4df2-9a19-ed91d74843ca,user_13,READ,2025-03-19 14:58:22.602080,RDS_DATABASE,250.108.136.29,28672,False,
d95b9f0f-6757-4f4a-b37d-37d81297de18,user_7,UPDATE,2025-03-19 15:00:50.852942,S3_BUCKET,212.140.45.213,75776,False,
a106b00a-b76c-4fa0-9c0a-420aaee1d842,user_17,WRITE,2025-03-19 15:04:11.052432,EC2_INSTANCE,49.71.165.53,89088,False,
e982ec40-fe04-4c6d-8f5d-30ad5ab53a62,user_5,DELETE,2025-03-19 15:05:00.386650,LAMBDA_FUNCTION,136.54.200.208,57344,False,
4468adb5-9107-4445-893e-5ac4b319872a,user_6,WRITE,2025-03-19 15:05:35.963630,DYNAMODB_TABLE,161.42.255.43,90112,False,
01eb8508-38c7-47cd-a00d-2db1d46bdca6,user_15,LOGIN,2025-03-19 15:07:49.968518,CLOUDWATCH_LOG,73.58.84.61,24576,False,
e8adbb88-7e90-4b29-9c86-cebcd7dbdc4d,user_4,LOGIN,2025-03-19 15:10:38.658885,S3_BUCKET,144.159.178.97,7168,False,
88502482-39a0-4c45-a363-1563e9942898,user_4,LOGIN,2025-03-19 15:20:12.209796,RDS_DATABASE,64.165.69.145,71680,False,
2edf1f0c-6ad1-4457-a924-ad00f77e2235,user_16,READ,2025-03-19 15:20:16.816187,IAM_ROLE,40.200.199.125,82944,False,
388a5ccf-5220-4e3b-a350-531819e9ebe4,user_17,DOWNLOAD,2025-03-19 15:27:55.813907,S3_BUCKET,49.71.165.53,73728,False,
064b6c11-2015-49cb-957e-9a495c917a12,user_15,WRITE,2025-03-19 15:29:12.803743,DYNAMODB_TABLE,73.58.84.61,82944,False,
499bac9c-5b0c-4604-875c-24a69cf342df,user_5,WRITE,2025-03-19 15:33:56.438360,IAM_ROLE,195.10.144.237,102400,False,
340f9133-b49f-43da-ae2d-fa043767dd55,user_18,UPLOAD,2025-03-19 15:35:10.649688,RDS_DATABASE,211.150.128.102,60416,False,
23dbf926-dfd4-41a4-8ceb-046541ada46d,user_4,WRITE,2025-03-19 15:36:33.119492,S3_BUCKET,211.50.115.158,90112,False,
564c3e9e-3303-4e1f-90d8-5f55273b64e6,user_17,DELETE,2025-03-19 15:37:50.714913,RDS_DATABASE,49.71.165.53,79872,False,
573f3d4a-c284-4604-b0c0-942ed57b4d59,user_3,DELETE,2025-03-19 15:43:18.814043,EC2_INSTANCE,102.236.119.207,70656,False,
bfc5bb58-8946-4e97-8013-7802f87dd265,user_5,READ,2025-03-19 15:43:32.453894,EC2_INSTANCE,136.54.200.208,20480,False,
67026412-80ae-424b-8bb9-d5a770eb5291,user_19,DOWNLOAD,2025-03-19 15:48:53.083432,DYNAMODB_TABLE,133.198.243.99,89088,False,
3fdb028d-7401-4c01-8ce4-f6d645467601,user_2,UPDATE,2025-03-19 15:53:48.971001,S3_BUCKET,194.56.16.115,38912,False,
0e9ecb05-1678-4bcb-a564-4b9e7b8bf576,user_20,UPDATE,2025-03-19 15:54:32.845666,S3_BUCKET,72.67.100.176,23552,False,
ed52416f-e81a-4d5b-8eca-29f90cab478a,user_16,DELETE,2025-03-19 15:55:38.570142,IAM_ROLE,31.58.85.35,41984,False,
29f72342-af43-4723-a3f3-366d7a6d3d6e,user_4,UPDATE,2025-03-19 16:02:52.810050,EC2_INSTANCE,211.50.115.158,60416,False,
25066db2-9031-4f5a-9fea-6fbd3775f9ba,user_14,DELETE,2025-03-19 16:04:11.210341,DYNAMODB_TABLE,60.112.105.159,70656,False,
d7a9d4f9-96fb-42e5-9192-cf732faaaf18,user_5,UPDATE,2025-03-19 16:06:30.047128,EC2_INSTANCE,195.10.144.237,39936,False,
2e40e008-8f5d-4e5b-867f-98e485b28284,user_18,UPLOAD,2025-03-19 16:16:49.305249,S3_BUCKET,211.150.128.102,21504,False,
f80db2f5-356a-415f-afd3-eddf75d97db2,user_16,DOWNLOAD,2025-03-19 16:17:56.592649,EC2_INSTANCE,77.60.74.225,57344,False,
e82cca80-90c2-44ab-854c-4ecb163c327e,user_4,LOGIN,2025-03-19 16:18:59.527369,CLOUDWATCH_LOG,144.159.178.97,63488,False,
25d87e3e-ead0-4e8d-93b7-6531d6846b44,user_14,DOWNLOAD,2025-03-19 16:19:45.490773,LAMBDA_FUNCTION,60.112.105.159,79872,False,
130ec457-5ebc-4f6b-8a78-1f617f20ad4a,user_14,DELETE,2025-03-19 16:20:26.000855,DYNAMODB_TABLE,237.61.127.84,61440,True,unusual_action_pattern
986dec55-1f0c-4d91-8724-1bcf728633c9,user_17,DOWNLOAD,2025-03-19 16:22:47.801050,LAMBDA_FUNCTION,49.71.165.53,25600,False,
03760ad4-7bfe-48c9-8e98-b7d39714808a,user_15,READ,2025-03-19 16:23:10.670414,IAM_ROLE,73.58.84.61,96256,False,
7c98b045-f006-4d78-8a07-f5e4c5918154,user_1,READ,2025-03-19 16:26:58.408941,DYNAMODB_TABLE,109.231.156.139,48128,False,
6ba60244-a23f-40fb-b6f1-19efeecab8a6,user_17,DELETE,2025-03-19 16:34:50.407371,RDS_DATABASE,206.186.157.173,62464,False,
694a75ed-ac92-4757-9236-e4777e0b7b75,user_13,WRITE,2025-03-19 16:37:24.640492,RDS_DATABASE,240.5.220.174,11264,False,
ce879a39-aa01-4b29-a920-3287e04ea8b7,user_15,LOGIN,2025-03-19 16:39:18.083122,LAMBDA_FUNCTION,73.58.84.61,17408,False,
b3bddc90-03bf-41bb-b557-2b17a7067b11,user_3,DOWNLOAD,2025-03-19 16:39:22.078947,LAMBDA_FUNCTION,102.236.119.207,15360,False,
0696d9cc-dda8-46df-96cd-500c538eae4e,user_2,DOWNLOAD,2025-03-19 16:40:11.876572,S3_BUCKET,194.56.16.115,54272,False,
467b4c5f-37e3-482c-8f0d-45edc055ae00,user_7,READ,2025-03-19 16:40:23.504764,S3_BUCKET,182.62.170.99,34816,False,
